filename,power_saving,psnr,ssim,metam
div2k_hr/0084.png,0.16000014543533325,25.299751881637253,0.9956476092338562,1.550159322505351e-05
div2k_hr/0085.png,0.16000020503997803,27.265721751087185,0.9946103096008301,1.7148415281553753e-05
div2k_hr/0086.png,0.16000032424926758,25.42880402623076,0.9948033690452576,1.4696643120259978e-05
div2k_hr/0087.png,0.1600002646446228,28.485093313711122,0.9946624636650085,1.4038741937838495e-05
div2k_hr/0088.png,0.16000020503997803,30.112576978998057,0.9959163665771484,1.4593352716474328e-05
div2k_hr/0089.png,0.16000020503997803,27.482539355762064,0.9941527247428894,1.6599495211266913e-05
div2k_hr/0090.png,0.16000020503997803,28.132144587041445,0.9947324395179749,1.8242250007460825e-05
div2k_hr/0091.png,0.16000014543533325,27.18517695525688,0.9953467845916748,1.581769720360171e-05
div2k_hr/0092.png,0.16000008583068848,27.31802753181002,0.9955169558525085,1.8455519239068963e-05
div2k_hr/0093.png,0.16000020503997803,28.68018353739585,0.9933655261993408,1.747364876791835e-05
div2k_hr/0094.png,0.1600002646446228,28.973618556489367,0.993278980255127,1.7115786249632947e-05
div2k_hr/0095.png,0.16000014543533325,27.668667988703618,0.9946702122688293,1.2502122444857378e-05
div2k_hr/0096.png,0.16000014543533325,29.465189045104335,0.9939181804656982,1.2577633242472075e-05
div2k_hr/0097.png,0.1600002646446228,30.513271509486568,0.9931144118309021,1.9139517462463118e-05
div2k_hr/0098.png,0.1600002646446228,29.276590367497214,0.9937699437141418,1.2324550880293828e-05
div2k_hr/0099.png,0.1600002646446228,28.123852659755435,0.9933999180793762,1.3247361493995413e-05
div2k_hr/0100.png,0.16000020503997803,28.4530440447482,0.99399334192276,9.770219548954628e-06
